transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,gender,past_3_years_bike_related_purchases,age_clean,job title,industry
184,71,2409,2017-07-05,true,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Female,23,35,NULL,Health
185,91,1711,2017-11-19,false,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2004-07-25,Female,81,31,NULL,Manufacturing
186,17,2582,2017-11-08,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,Male,98,47,Director of Sales,Health
187,1,1005,2017-07-24,true,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02,2003-09-09,Female,94,57,Design Engineer,IT
188,3,1597,2017-01-15,true,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.55,2012-09-15,Male,93,48,Nurse Practicioner,Retail
189,56,2713,2017-01-12,true,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96,1993-06-23,Male,55,70,Statistician II,Retail
190,37,1435,2017-11-27,true,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,2011-05-09,Male,96,57,Software Engineer II,Telecommunications
191,34,1477,2017-06-30,true,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.81,2008-03-19,Unknown,42,47,Actuary,Financial Services
192,0,1614,2017-07-15,true,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2006-11-10,Male,2,40,NULL,
193,12,1254,2017-06-22,true,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2009-03-08,Male,60,66,Graphic Designer,Retail
194,25,1423,2017-05-02,false,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34,2011-01-10,Female,51,66,Project Manager,Manufacturing
195,81,276,2017-12-27,false,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Female,47,35,NULL,Financial Services
196,19,1315,2017-12-21,true,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8,1999-06-23,Female,46,52,NULL,IT
197,45,591,2017-05-23,true,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,1993-04-12,Male,16,50,Business Systems Development Analyst,Entertainment
198,74,1017,2017-02-02,false,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Female,88,46,Assistant Media Planner,Entertainment
199,33,2123,2017-06-08,false,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26,1992-10-11,Female,36,32,Software Engineer II,Manufacturing
200,57,2889,2017-04-15,true,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1993-06-23,Male,55,39,Assistant Professor,
201,0,3208,2017-09-05,true,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38,2012-06-04,Female,53,58,VP Marketing,
202,23,2406,2017-02-26,true,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,2006-11-10,Male,34,52,Executive Secretary,
203,67,2041,2017-07-29,false,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,167.21,2005-10-22,Male,52,67,VP Accounting,Financial Services
204,81,1598,2017-07-03,true,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.51,1991-07-10,Female,87,51,Safety Technician III,
205,58,1842,2017-05-27,true,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12,2015-10-18,Male,89,48,Accountant IV,Financial Services
206,5,141,2017-05-05,false,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.65,2005-08-09,Male,67,71,Teacher,Financial Services
207,94,1321,2017-09-09,false,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64,2013-06-09,Female,29,31,Editor,Argiculture
208,51,183,2017-05-21,false,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,Female,7,27,Geologist III,Retail
209,59,2591,2017-09-22,false,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.65,2003-01-05,Male,50,51,NULL,Retail
210,63,3356,2017-04-12,true,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1992-10-02,Male,47,66,Safety Technician II,Financial Services
211,40,766,2017-05-07,true,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,2006-02-02,Female,16,50,NULL,Retail
212,80,1596,2017-01-13,false,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.89,2005-10-22,Male,2,56,Cost Accountant,Financial Services
213,82,520,2017-12-14,false,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46,2015-08-10,Female,66,60,VP Quality Control,Financial Services
214,46,868,2017-03-22,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2012-04-10,Female,84,45,VP Accounting,Financial Services
215,78,2999,2017-09-30,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2015-08-10,Unknown,28,47,Business Systems Development Analyst,IT
216,72,352,2017-11-29,true,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.1,2016-12-06,Male,12,46,Sales Representative,Retail
217,75,1140,2017-06-09,false,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02,2004-07-25,Female,32,39,Executive Secretary,
218,40,621,2017-04-21,false,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43,2003-07-21,Male,78,60,Systems Administrator III,
219,2,3307,2017-11-13,false,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.93,2010-11-05,Female,96,46,Analyst Programmer,Health
220,10,1502,2017-04-09,true,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2013-03-12,Female,52,35,Design Engineer,Financial Services
221,35,936,2017-05-08,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,64,37,Speech Pathologist,Health
222,8,939,2017-07-08,true,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2011-04-16,Male,53,64,Product Engineer,Manufacturing
223,2,2698,2017-11-30,false,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.93,2010-11-05,Female,19,51,Administrative Officer,Health
224,69,579,2017-04-25,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,1992-10-02,Female,89,51,Software Engineer II,Health
225,54,2036,2017-03-30,true,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2009-04-12,Female,11,48,NULL,
226,8,3077,2017-03-10,false,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,1993-04-20,Male,19,24,Information Systems Manager,Manufacturing
227,86,369,2017-03-16,true,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,2005-05-10,Male,19,33,Actuary,Financial Services
228,13,821,2017-04-04,true,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2013-03-12,Male,41,43,Financial Analyst,Financial Services
229,19,2687,2017-03-13,true,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93,2011-08-29,Male,67,63,Chemical Engineer,Manufacturing
230,86,681,2017-12-23,true,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,2013-06-09,Female,55,46,VP Product Management,Manufacturing
231,46,37,2017-08-12,true,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.61,1999-07-20,Female,46,39,Social Worker,Health
232,30,3002,2017-08-04,false,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1999-07-20,Male,62,68,Paralegal,Financial Services
233,92,396,2017-09-01,false,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1991-01-21,Female,98,58,Systems Administrator III,Telecommunications
234,71,550,2017-09-01,true,Approved,Solex,Standard,high,large,1842.92,1105.75,737.17,1995-10-24,Female,16,48,NULL,Retail
235,77,1605,2017-07-02,false,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Female,72,37,NULL,
236,7,2325,2017-08-31,true,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26,2003-03-18,Male,50,61,Database Administrator IV,Retail
237,23,1420,2017-03-11,true,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75,1993-10-02,Female,14,65,Dental Hygienist,Health
238,12,3099,2017-10-08,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,1994-09-09,Female,73,28,NULL,Retail
239,61,1645,2017-10-01,true,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,14.23,2015-05-21,Male,34,30,Research Associate,
240,21,546,2017-11-23,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1991-11-10,Female,80,44,Information Systems Manager,Health
241,86,2885,2017-03-27,true,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56,2003-01-05,Female,70,56,Compensation Analyst,Financial Services
242,57,2740,2017-12-04,false,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1998-12-17,Female,61,62,Administrative Officer,Financial Services
243,63,3166,2017-11-13,true,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,Male,96,70,Social Worker,Health
244,63,3487,2017-12-20,true,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3,1993-05-26,Female,4,47,Analyst Programmer,Health
245,33,2890,2017-09-22,true,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26,2010-06-07,Male,64,66,Speech Pathologist,
246,98,3370,2017-01-22,false,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76,2015-06-17,Male,8,71,Data Coordiator,
247,15,3393,2017-01-29,true,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84,2009-03-08,Female,23,71,Technical Writer,Retail
248,57,2410,2017-07-21,false,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,1993-06-23,Female,75,50,Geological Engineer,Manufacturing
249,61,3466,2017-02-10,true,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,14.23,2015-06-17,Male,65,45,Marketing Assistant,IT
250,48,1454,2017-11-25,false,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,1997-02-09,Male,4,46,Physical Therapy Assistant,Argiculture
251,63,1967,2017-04-11,unknown,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,2015-05-21,Female,88,39,Chemical Engineer,Manufacturing
252,78,3089,2017-12-03,false,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,2013-09-16,Male,27,25,Web Developer III,Manufacturing
253,2,3123,2017-12-30,false,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.93,2010-11-05,Female,71,48,Dental Hygienist,Health
254,67,2692,2017-07-26,false,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1999-06-23,Female,57,36,Research Associate,Health
255,67,2801,2017-04-01,true,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,167.21,2005-10-22,Female,15,60,NULL,Health
256,13,1580,2017-10-22,true,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,Male,23,44,Associate Professor,Retail
257,65,352,2017-03-22,false,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2015-05-21,Male,12,46,Sales Representative,Retail
258,49,1777,2017-06-15,true,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38,2012-06-04,Female,47,31,Sales Representative,Retail
259,87,142,2017-07-06,true,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6,1997-08-25,Male,57,57,Quality Engineer,Health
260,31,3393,2017-12-28,false,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.73,2011-03-16,Female,23,71,Technical Writer,Retail
261,17,599,2017-05-09,false,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,2009-03-08,Unknown,48,47,Senior Financial Analyst,Financial Services
262,91,1258,2017-01-18,false,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,Male,89,47,Geological Engineer,Manufacturing
263,53,3405,2017-10-22,true,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76,2000-05-22,Female,89,28,Project Manager,Financial Services
264,38,3198,2017-01-30,false,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,1993-07-20,Male,66,27,Media Manager III,Manufacturing
265,20,834,2017-06-26,false,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.34,2010-05-05,Male,37,52,Environmental Tech,Financial Services
266,44,3467,2017-11-07,true,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,Male,31,45,VP Quality Control,IT
267,69,3436,2017-08-13,true,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22,2014-10-10,Female,4,66,NULL,Financial Services
268,68,1516,2017-08-27,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,Male,6,57,VP Sales,IT
269,11,2833,2017-01-25,true,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2013-03-12,Male,60,25,NULL,IT
270,2,2362,2017-02-13,false,Approved,Solex,Standard,medium,medium,71.49,53.62,17.87,2005-08-09,Male,49,53,Developer II,Financial Services
271,27,2337,2017-07-11,false,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.81,1999-06-23,Female,47,25,Programmer Analyst II,Health
272,0,2149,2017-04-30,true,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.36,2004-01-16,Female,26,47,Professor,
273,81,2133,2017-05-19,false,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1997-02-09,Female,44,27,General Manager,Financial Services
274,6,360,2017-05-26,true,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2014-03-03,Female,64,69,Staff Scientist,Property
275,76,2969,2017-02-03,true,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,Male,12,50,Database Administrator IV,
276,18,1720,2017-04-28,false,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,1993-10-02,Female,96,38,Staff Accountant II,Financial Services
277,18,2904,2017-03-23,false,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46,1998-12-16,Female,26,48,Software Test Engineer III,Manufacturing
278,9,754,2017-06-03,false,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,75.14,1991-11-07,Female,15,45,Senior Financial Analyst,Financial Services
279,35,1826,2017-04-25,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,33,64,Chemical Engineer,Manufacturing
280,93,2487,2017-04-08,false,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.94,2016-03-29,Male,92,47,Operator,IT
281,40,2815,2017-02-18,false,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,583.27,2006-02-02,Male,50,70,NULL,Health
282,1,541,2017-05-04,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2004-09-28,Female,23,59,NULL,Manufacturing
283,16,302,2017-03-29,false,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81,1994-09-09,Female,32,48,NULL,Health
284,44,2024,2017-10-03,true,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2012-06-04,Female,69,24,VP Sales,IT
285,48,142,2017-07-27,true,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Male,57,57,Quality Engineer,Health
286,56,768,2017-08-07,true,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96,1993-07-20,Female,5,51,Web Developer IV,Argiculture
287,36,2147,2017-02-07,true,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34,2012-06-04,Male,42,26,Engineer IV,
288,36,529,2017-11-20,true,Approved,Solex,Standard,low,medium,945.04,507.58,437.46,2006-02-02,Male,18,35,Operator,Retail
289,13,825,2017-02-23,false,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,1994-09-09,Male,17,49,Computer Systems Analyst IV,
290,55,624,2017-04-05,true,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43,1993-07-20,Male,44,49,Research Assistant II,Manufacturing
291,38,2302,2017-11-07,false,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-05-09,Female,43,26,Mechanical Systems Engineer,Retail
292,64,3380,2017-10-28,false,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51,2015-06-17,Male,41,70,Speech Pathologist,Manufacturing
293,0,314,2017-11-19,false,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2007-08-04,Female,27,62,Marketing Assistant,Retail
294,79,1079,2017-08-25,true,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,Male,70,47,Nurse Practicioner,Manufacturing
295,11,1643,2017-01-20,true,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97,2007-08-04,Female,13,64,NULL,Retail
296,91,1524,2017-03-14,true,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,2003-09-10,Female,7,50,Administrative Officer,Financial Services
297,18,3205,2017-04-14,true,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2013-03-12,Male,35,66,Account Executive,
298,17,2860,2017-11-20,true,Approved,Solex,Standard,high,medium,1024.66,614.8,409.86,1996-11-09,Female,13,29,Physical Therapy Assistant,
299,13,772,2017-05-24,false,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2016-07-09,Female,12,26,Community Outreach Specialist,Entertainment
300,4,323,2017-03-25,true,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.65,2004-08-17,Female,54,52,Senior Developer,Health
301,78,2530,2017-03-24,unknown,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82,1997-01-25,Female,63,64,Business Systems Development Analyst,Property
302,42,2426,2017-03-17,true,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.1,1999-12-04,Unknown,64,47,NULL,IT
303,48,1883,2017-11-18,false,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44,2014-07-28,Female,6,33,NULL,Health
304,12,2745,2017-04-07,false,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2016-07-09,Female,8,48,Chemical Engineer,Manufacturing
305,77,2819,2017-01-04,false,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.21,2011-01-10,Male,63,47,Executive Secretary,Manufacturing
306,25,792,2017-12-13,false,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26,2015-10-18,Male,10,49,Structural Engineer,
307,35,923,2017-04-20,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,44,48,Senior Financial Analyst,Financial Services
308,7,3353,2017-07-21,false,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94,2004-09-28,Female,91,31,Software Test Engineer II,
309,68,3394,2017-11-27,false,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,Male,39,51,Environmental Specialist,Health
310,75,3213,2017-10-21,false,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02,2004-07-25,Female,27,53,NULL,Telecommunications
311,77,3260,2017-03-07,false,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,Female,6,46,Research Associate,Telecommunications
312,1,1015,2017-12-04,false,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,Male,7,70,Web Developer I,Health
313,81,2266,2017-01-25,false,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,Male,74,26,NULL,Retail
314,6,58,2017-08-20,true,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15,2007-08-04,Female,26,58,Office Assistant III,Financial Services
315,40,3118,2017-12-18,true,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43,2003-07-21,Male,54,32,Occupational Therapist,Health
316,62,1414,2017-08-01,false,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44,2015-04-11,Female,57,45,Help Desk Technician,Retail
317,90,2202,2017-06-19,true,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,72.6,1999-07-26,Female,46,47,Physical Therapy Assistant,Financial Services
318,32,2144,2017-05-31,true,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33,1992-10-11,Female,12,47,Office Assistant IV,Property
319,65,1033,2017-10-09,true,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2002-08-31,Male,70,30,NULL,
